,DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE
303643,GDSC1,281,13161080,910932,GAK,SIDM00543,SKCM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.42651,0.9590270000000001,0.048744,-0.15794999999999998
303644,GDSC1,281,13161421,910933,AM-38,SIDM00492,GBM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.339903,0.976805,0.100334,0.650798
303645,GDSC1,281,13161766,910934,A4-Fuk,SIDM00502,DLBC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.8721489999999985,0.986519,0.04218,1.122066
303646,GDSC1,281,13162088,910935,A3-KAW,SIDM00495,DLBC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.971596,0.964176,0.057786000000000004,-0.5607449999999999
303647,GDSC1,281,13162424,910936,DOK,SIDM00540,HNSC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.234979,0.940736,0.022333000000000002,0.557895
303648,GDSC1,281,13162726,910937,COR-L279,SIDM00511,SCLC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,1.427333,0.799341,0.054616,-1.928084
303649,GDSC1,281,13163557,910943,CAS-1,SIDM00212,GBM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.7263910000000005,0.963524,0.024411000000000002,0.993007
303650,GDSC1,281,13163908,910944,ALL-PO,SIDM00211,ALL,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.731386,0.954713,0.056008,0.111998
303651,GDSC1,281,13164250,910947,OCI-AML2,SIDM00446,LAML,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,1.600036,0.8471709999999999,0.014891,-1.775168
303652,GDSC1,281,13164601,910948,MFM-223,SIDM00332,BRCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.917552,0.954376,0.057309000000000006,0.276835
303653,GDSC1,281,13164931,910951,CML-T1,SIDM00958,LCML,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,1.129795,0.7516039999999999,0.05683200000000001,-2.191535
303654,GDSC1,281,13165085,910952,CAL-54,SIDM00932,KIRC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.870498,0.980129,0.053553,1.120603
303655,GDSC1,281,13165390,911905,EFO-21,SIDM01052,OV,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.991127,0.8816709999999999,0.117485,-0.5434519999999999
303656,GDSC1,281,13165710,917486,LS-1034,SIDM00681,COREAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,5.095356,0.9833350000000001,0.041178,1.319701
303657,GDSC1,281,13166055,924100,22RV1,SIDM00499,PRAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.008993,0.955717,0.076754,0.3578
303658,GDSC1,281,13166362,924102,8505C,SIDM00996,THCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.054708,0.925798,0.049987000000000004,-0.487155
303659,GDSC1,281,13166655,924104,B-CPAP,SIDM00992,THCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.154684,0.9523530000000001,0.06658700000000001,-0.398633
303660,GDSC1,281,13166954,924105,BPH-1,SIDM00964,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.0949020000000003,0.915803,0.010545,-0.451566
303661,GDSC1,281,13167464,924107,CAL-39,SIDM00935,CESC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.636973,0.983638,0.039437,0.913833
303662,GDSC1,281,13168083,924110,HDLM-2,SIDM01064,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.3267830000000003,0.9423299999999999,0.046309,-0.24625100000000003
303663,GDSC1,281,13168420,924111,HO-1-N-1,SIDM00592,HNSC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.447988,0.9000799999999999,0.043965,-1.024364
303664,GDSC1,281,13168719,924151,HTC-C3,SIDM00496,THCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.035149,0.9125540000000001,0.053339,-0.504473
303665,GDSC1,281,13169036,924186,KGN,SIDM00302,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.167739,0.91779,0.024917,-0.387074
303666,GDSC1,281,13169372,924187,KLE,SIDM00686,UCEC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.650347,0.949285,0.037326,0.925675
303667,GDSC1,281,13169704,924188,KNS-81-FD,SIDM01210,LGG,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.003142,0.9283870000000001,0.027362,0.352619
303668,GDSC1,281,13170072,924238,K5,SIDM00056,THCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.275818,0.8794000000000001,0.12313900000000001,-1.176809
303669,GDSC1,281,13170413,924239,L-363,SIDM00312,MM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.245212,0.9616790000000001,0.059181,-0.31847600000000004
303670,GDSC1,281,13170746,924240,MDA-MB-415,SIDM00630,BRCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.555315,0.960979,0.043137,0.8415309999999999
303671,GDSC1,281,13171055,924244,NCI-H1975,SIDM00759,LUAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.395187,0.965006,0.023178,0.6997479999999999
303672,GDSC1,281,13171389,924247,SW954,SIDM01157,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.348918,0.8861120000000001,0.049875,-1.112084
303673,GDSC1,281,13171895,924250,MKN7,SIDM00560,STAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,5.388065,0.976642,0.027819,1.578874
303674,GDSC1,281,13172037,925338,MDA-MB-157,SIDM00529,BRCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.060101,0.9685299999999999,0.064785,0.403053
303675,GDSC1,281,13172340,925339,MMAc-SF,SIDM01242,SKCM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.69534,0.978512,0.059276,0.965513
303676,GDSC1,281,13172668,925340,MKN45,SIDM00247,STAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.477884,0.958815,0.018466999999999997,0.772971
303677,GDSC1,281,13172977,925341,NCI-H810,SIDM01116,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.49137,0.8978299999999999,0.018145,-0.985952
303678,GDSC1,281,13173288,925343,MFH-ino,SIDM00299,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.216113,0.843174,0.112817,-1.229674
303679,GDSC1,281,13173634,925345,NOS-1,SIDM00242,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.318403,0.9561290000000001,0.065437,0.631761
303680,GDSC1,281,13173966,925346,PANC-03-27,SIDM01138,PAAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.709718,0.9661120000000001,0.014802000000000001,0.092812
303681,GDSC1,281,13174263,925347,PANC-08-13,SIDM01136,PAAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.638933,0.932351,0.14518699999999998,0.030136000000000003
303682,GDSC1,281,13174552,925348,PANC-10-05,SIDM01135,PAAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.159173,0.9558200000000001,0.07778499999999999,0.490774
303683,GDSC1,281,13174844,930082,RL95-2,SIDM01088,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.358362,0.9458270000000001,0.024245,-0.21829
303684,GDSC1,281,13175163,930083,RO82-W-1,SIDM00218,THCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.106657,0.9534790000000001,0.035410000000000004,0.444274
303685,GDSC1,281,13175459,930297,SiHa,SIDM01093,CESC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.734867,0.946526,0.012651,0.11508
303686,GDSC1,281,13175763,930298,SKG-IIIa,SIDM00381,CESC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.414742,0.92069,0.032204,-0.16836900000000002
303687,GDSC1,281,13176070,930299,TT,SIDM00484,THCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.596616,0.950223,0.01408,0.8781
303688,GDSC1,281,13176354,930301,VMRC-MELG,SIDM00319,SKCM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.890066,0.9877610000000001,0.030993,1.13793
303689,GDSC1,281,13176643,946353,TE-9,SIDM00325,ESCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.678373,0.9526879999999999,0.032576999999999995,0.06505799999999999
303690,GDSC1,281,13176982,946354,TE-11,SIDM00348,ESCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.807942,0.970606,0.044754,0.179782
303691,GDSC1,281,13177318,946355,TE-6,SIDM00328,ESCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.6267370000000003,0.935278,0.050555,0.019338
303692,GDSC1,281,13177653,946356,TE-12,SIDM00023,ESCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,5.0914,0.969654,0.039976,1.3161969999999998
303693,GDSC1,281,13177985,946357,TC-YIK,SIDM00234,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.527238,0.925617,0.021677000000000002,-0.9541940000000001
303694,GDSC1,281,13178190,946358,YT,SIDM00410,ALL,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.593545,0.971625,0.074417,-0.010052
303695,GDSC1,281,13178541,946359,BT-474,SIDM00963,BRCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.720705000000001,0.9731200000000001,0.076114,0.987972
303696,GDSC1,281,13178871,946360,OAW-28,SIDM00481,OV,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.6012560000000002,0.8691120000000001,0.06286599999999999,-0.888656
303697,GDSC1,281,13179183,946361,LCLC-97TM1,SIDM00344,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.126094,0.927272,0.03172,-0.42394799999999994
303698,GDSC1,281,13179750,946367,D-247MG,SIDM00622,GBM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.053205,0.896934,0.049566000000000006,-0.488486
303699,GDSC1,281,13180076,946368,D-263MG,SIDM00732,GBM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.33169,0.9282,0.033652,-0.241906
303700,GDSC1,281,13180414,946369,D-336MG,SIDM00620,LGG,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.6604980000000005,0.973517,0.030446,0.934663
303701,GDSC1,281,13180738,946370,D-392MG,SIDM00542,GBM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.7802809999999996,0.934908,0.025608,0.15529099999999998
303702,GDSC1,281,13181057,946372,D-423MG,SIDM00209,GBM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,1.425548,0.771366,0.153712,-1.9296650000000002
303703,GDSC1,281,13181360,946373,D-502MG,SIDM00208,LGG,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.696816,0.848772,0.062874,-0.804044
303704,GDSC1,281,13181700,946377,D-566MG,SIDM00206,GBM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,1.976865,0.856086,0.074366,-1.441511
303705,GDSC1,281,13181992,946382,CAMA-1,SIDM00920,BRCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.765357,0.941733,0.019798,0.14207599999999998
303706,GDSC1,281,13182297,949088,CTB-1,SIDM00283,DLBC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.566042,0.9529120000000001,0.035480000000000005,0.8510289999999999
303707,GDSC1,281,13182631,949090,Caov-4,SIDM00918,OV,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.8999580000000003,0.9310360000000001,0.09323,0.261256
303708,GDSC1,281,13182950,949093,BT-483,SIDM00892,BRCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,6.171168,0.975093,0.051707,2.2722580000000003
303709,GDSC1,281,13183260,949094,M059J,SIDM00659,GBM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.900705,0.911998,0.038631,-0.623514
303710,GDSC1,281,13183570,949153,HAL-01,SIDM00289,ALL,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.586554,0.950125,0.017818999999999998,-0.016241
303711,GDSC1,281,13183913,949154,OMC-1,SIDM00240,CESC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.081319000000001,0.967519,0.023102,0.421839
303712,GDSC1,281,13184258,949155,ES8,SIDM00261,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,1.02556,0.733614,0.104268,-2.283827
303713,GDSC1,281,13184608,949156,ES4,SIDM00264,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,0.867401,0.6934629999999999,0.073866,-2.423867
303714,GDSC1,281,13184958,949157,ES6,SIDM00262,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.370889,0.962018,0.029406,0.678234
303715,GDSC1,281,13185304,949158,ES1,SIDM00266,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,0.562904,0.6544909999999999,0.030583999999999997,-2.693478
303716,GDSC1,281,13185647,949160,EW-7,SIDM00201,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,1.719384,0.8305669999999999,0.052627,-1.6694930000000001
303717,GDSC1,281,13185957,949161,EW-3,SIDM00202,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,1.056073,0.71607,0.06854500000000001,-2.256811
303718,GDSC1,281,13186351,949163,EW-1,SIDM00205,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,1.393484,0.776388,0.086369,-1.9580560000000002
303719,GDSC1,281,13186696,949164,EW-18,SIDM00197,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.033713,0.962491,0.015434,0.379687
303720,GDSC1,281,13187023,949165,EW-16,SIDM00198,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,1.656573,0.805601,0.038969,-1.725108
303721,GDSC1,281,13187368,949166,EW-13,SIDM00621,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.535318,0.873541,0.06702799999999999,-0.94704
303722,GDSC1,281,13187708,949167,EW-22,SIDM00196,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,0.983173,0.73063,0.08859299999999999,-2.321358
303723,GDSC1,281,13187927,949168,EW-24,SIDM00195,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.405874,0.985447,0.035279000000000005,0.70921
303724,GDSC1,281,13188276,949170,LAN-6,SIDM00330,NB,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.015619999999999,0.956434,0.026393,0.363668
303725,GDSC1,281,13188627,949171,NB10,SIDM00259,NB,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,1.568329,0.792357,0.053309,-1.803243
303726,GDSC1,281,13188969,949172,NB12,SIDM00258,NB,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.802863,0.947768,0.035084,0.175286
303727,GDSC1,281,13189625,949174,NB7,SIDM00156,NB,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.143559,0.969959,0.022882,0.476948
303728,GDSC1,281,13189947,949175,NB17,SIDM00255,NB,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.4788589999999995,0.928826,0.10653800000000001,-0.111598
303729,GDSC1,281,13190264,949176,NB5,SIDM00254,NB,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.644685,0.9075200000000001,0.018063,-0.850202
303730,GDSC1,281,13190613,949177,NB13,SIDM00257,NB,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.113722,0.982157,0.021457,0.45053000000000004
303731,GDSC1,281,13190960,949178,NB14,SIDM00256,NB,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.055622,0.943998,0.086176,-0.486345
303732,GDSC1,281,13191305,949179,NB1,SIDM00578,NB,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.782646,0.955734,0.06828,0.157385
303733,GDSC1,281,13191642,971773,RH-1,SIDM00427,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,1.926897,0.872498,0.067852,-1.485755
303734,GDSC1,281,13191970,971774,RH-18,SIDM00454,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.8606769999999995,0.97003,0.024271,0.226476
303735,GDSC1,281,13192184,971777,MZ2-MEL,SIDM00179,SKCM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.638922,0.941239,0.017647,0.030126
303736,GDSC1,281,13192521,998184,Jurkat,SIDM01016,ALL,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.729989,0.947508,0.113745,-0.7746719999999999
303737,GDSC1,281,13192716,998189,LS-180,SIDM00680,COREAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.886876,0.8830399999999999,0.127916,-0.635759
303738,GDSC1,281,13193018,1240121,BICR22,SIDM00485,HNSC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.389022,0.935001,0.023431,-0.191143
303739,GDSC1,281,13193321,1240122,BICR78,SIDM00501,HNSC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.2138719999999985,0.9615440000000001,0.028472,0.5392060000000001
303740,GDSC1,281,13193632,1240123,CCK-81,SIDM00487,COREAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.479171,0.950091,0.142193,-0.111322
303741,GDSC1,281,13193934,1240124,CL-40,SIDM00960,COREAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.331502,0.9224540000000001,0.115645,0.643359
303742,GDSC1,281,13194073,1240125,COLO-783,SIDM00955,SKCM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.929968,0.986791,0.032455,1.173261
303743,GDSC1,281,13194383,1240127,EN,SIDM01045,UCEC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.366777,0.959892,0.042863,0.674593
303744,GDSC1,281,13194693,1240128,ES-2,SIDM00861,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.8336870000000003,0.972247,0.011795,0.202578
303745,GDSC1,281,13195029,1240129,FU-OV-1,SIDM01040,OV,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.599530000000001,0.964125,0.027691000000000004,0.8806799999999999
303746,GDSC1,281,13195336,1240130,G-MEL,SIDM00129,SKCM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.46289,0.982942,0.056358000000000005,0.759695
303747,GDSC1,281,13195639,1240131,NCI-H2591,SIDM00101,MESO,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,5.424881999999998,0.978302,0.042256,1.611473
303748,GDSC1,281,13195950,1240132,NCI-H2595,SIDM00100,MESO,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.9699,0.966765,0.057083,1.208618
303749,GDSC1,281,13196260,1240134,NCI-H2731,SIDM00098,MESO,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,5.079772,0.980397,0.04179,1.305901
303750,GDSC1,281,13196547,1240135,NCI-H2803,SIDM00309,MESO,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.5300720000000005,0.974842,0.034739,0.8191799999999999
303751,GDSC1,281,13196842,1240136,NCI-H2804,SIDM00310,MESO,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.091124,0.95168,0.057135000000000005,0.430521
303752,GDSC1,281,13197124,1240137,NCI-H2810,SIDM00311,MESO,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.9761610000000003,0.955048,0.032445,0.328729
303753,GDSC1,281,13197316,1240138,NCI-H2869,SIDM00519,MESO,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.9390410000000005,0.948314,0.022561,0.295862
303754,GDSC1,281,13197625,1240139,NCI-H290,SIDM00518,MESO,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.689719,0.968727,0.021961,0.07510399999999999
303755,GDSC1,281,13197895,1240140,NCI-H3118,SIDM00517,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.76942,0.952114,0.14946500000000001,0.145674
303756,GDSC1,281,13198195,1240141,NCI-H513,SIDM00114,MESO,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.811729,0.967772,0.023782,1.068567
303757,GDSC1,281,13198498,1240142,HARA,SIDM00598,LUSC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.293283,0.925435,0.030632,-0.275913
303758,GDSC1,281,13198807,1240143,HCC-15,SIDM01072,LUSC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.655564,0.968613,0.025963,0.9302940000000001
303759,GDSC1,281,13199109,1240144,HCC-366,SIDM01070,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.5778489999999996,0.952535,0.013999999999999999,-0.023949
303760,GDSC1,281,13199247,1240145,HCC-44,SIDM01069,LUAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.419365,0.895875,0.11716900000000001,-1.049708
303761,GDSC1,281,13199848,1240147,Hep3B2-1-7,SIDM00672,LIHC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.517312,0.9857440000000001,0.04967,0.807882
303762,GDSC1,281,13200147,1240149,Hs-633T,SIDM00667,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.295668,0.90453,0.08330499999999999,-1.159233
303763,GDSC1,281,13200456,1240150,Hs-683,SIDM00666,LGG,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.710491,0.9865450000000001,0.033356,0.978928
303764,GDSC1,281,13200747,1240151,Hs-746T,SIDM00665,STAD,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.760297,0.9285389999999999,0.060045,0.137596
303765,GDSC1,281,13201024,1240153,IGR-37,SIDM01066,SKCM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.1273610000000005,0.978736,0.047609,0.462606
303766,GDSC1,281,13201331,1240154,IHH-4,SIDM00600,THCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.308805,0.9120530000000001,0.02485,-1.147601
303767,GDSC1,281,13201909,1240157,JHH-2,SIDM00617,LIHC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.5176219999999985,0.977146,0.048974000000000004,0.808156
303768,GDSC1,281,13202206,1240158,JHH-4,SIDM00616,LIHC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.890706,0.96693,0.056564,0.253065
303769,GDSC1,281,13202494,1240159,JHH-6,SIDM00615,LIHC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.570624,0.8903949999999999,0.061077,-0.9157780000000001
303770,GDSC1,281,13202796,1240160,JHH-7,SIDM00614,LIHC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.068519,0.940391,0.05434,-0.474926
303771,GDSC1,281,13203382,1240162,JHU-022,SIDM00127,HNSC,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,4.6217869999999985,0.9656170000000001,0.027341,0.9003869999999999
303772,GDSC1,281,13203681,1240166,KYM-1,SIDM00552,UNCLASSIFIED,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.50267,0.9085110000000001,0.021363,-0.9759469999999999
303773,GDSC1,281,13203995,1240167,KYSE-220,SIDM00551,ESCA,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.102341,0.9244190000000001,0.035435,-0.444979
303774,GDSC1,281,13204297,1240168,LN-18,SIDM00685,GBM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,3.8305589999999996,0.987936,0.092696,0.199808
303775,GDSC1,281,13204596,1240169,LN-229,SIDM00684,GBM,1495,Olaparib,"PARP1, PARP2",Genome integrity,1046,Y,0.039063,10.0,2.2999560000000003,0.8656149999999999,0.07542399999999999,-1.1554360000000001
